,fold,layer_size,momentum_value,activation_value,feature_number,score
1756,6,200,0,logistic,58,0.8292682926829268
1757,7,200,0,logistic,58,0.8444444444444444
1758,8,200,0,logistic,58,0.8492239467849224
1759,9,200,0,logistic,58,0.8222222222222222
1760,0,200,0,logistic,59,0.844789356984479
1761,1,200,0,logistic,59,0.8511111111111112
1762,2,200,0,logistic,59,0.835920177383592
1763,3,200,0,logistic,59,0.8533333333333334
1764,4,200,0,logistic,59,0.8337028824833703
1765,5,200,0,logistic,59,0.8222222222222222
1766,6,200,0,logistic,59,0.8203991130820399
1767,7,200,0,logistic,59,0.8333333333333334
1768,8,200,0,logistic,59,0.8159645232815964
1769,9,200,0,logistic,59,0.8244444444444444
1770,0,200,0.9,logistic,1,0.5077605321507761
1771,1,200,0.9,logistic,1,0.5155555555555555
1772,2,200,0.9,logistic,1,0.5121951219512195
1773,3,200,0.9,logistic,1,0.5111111111111111
1774,4,200,0.9,logistic,1,0.5077605321507761
1775,5,200,0.9,logistic,1,0.5155555555555555
1776,6,200,0.9,logistic,1,0.49889135254988914
1777,7,200,0.9,logistic,1,0.5244444444444445
1778,8,200,0.9,logistic,1,0.5188470066518847
1779,9,200,0.9,logistic,1,0.5044444444444445
1780,0,200,0.9,logistic,2,0.5631929046563193
1781,1,200,0.9,logistic,2,0.54
1782,2,200,0.9,logistic,2,0.549889135254989
1783,3,200,0.9,logistic,2,0.5533333333333333
1784,4,200,0.9,logistic,2,0.5609756097560976
1785,5,200,0.9,logistic,2,0.5355555555555556
1786,6,200,0.9,logistic,2,0.5631929046563193
1787,7,200,0.9,logistic,2,0.5288888888888889
1788,8,200,0.9,logistic,2,0.5432372505543237
1789,9,200,0.9,logistic,2,0.5377777777777778
1790,0,200,0.9,logistic,3,0.5787139689578714
1791,1,200,0.9,logistic,3,0.5911111111111111
1792,2,200,0.9,logistic,3,0.5787139689578714
1793,3,200,0.9,logistic,3,0.5688888888888889
1794,4,200,0.9,logistic,3,0.5809312638580931
1795,5,200,0.9,logistic,3,0.5911111111111111
1796,6,200,0.9,logistic,3,0.5831485587583148
1797,7,200,0.9,logistic,3,0.5822222222222222
1798,8,200,0.9,logistic,3,0.5787139689578714
1799,9,200,0.9,logistic,3,0.5933333333333334
1800,0,200,0.9,logistic,4,0.6164079822616408
1801,1,200,0.9,logistic,4,0.5911111111111111
1802,2,200,0.9,logistic,4,0.614190687361419
1803,3,200,0.9,logistic,4,0.5755555555555556
1804,4,200,0.9,logistic,4,0.5875831485587583
1805,5,200,0.9,logistic,4,0.6177777777777778
1806,6,200,0.9,logistic,4,0.5853658536585366
1807,7,200,0.9,logistic,4,0.6111111111111112
1808,8,200,0.9,logistic,4,0.5920177383592018
1809,9,200,0.9,logistic,4,0.6044444444444445
1810,0,200,0.9,logistic,5,0.6518847006651884
1811,1,200,0.9,logistic,5,0.6088888888888889
1812,2,200,0.9,logistic,5,0.6341463414634146
1813,3,200,0.9,logistic,5,0.6066666666666667
1814,4,200,0.9,logistic,5,0.623059866962306
1815,5,200,0.9,logistic,5,0.5977777777777777
1816,6,200,0.9,logistic,5,0.6319290465631929
1817,7,200,0.9,logistic,5,0.6088888888888889
1818,8,200,0.9,logistic,5,0.6252771618625277
1819,9,200,0.9,logistic,5,0.6488888888888888
1820,0,200,0.9,logistic,6,0.656319290465632
1821,1,200,0.9,logistic,6,0.6266666666666667
1822,2,200,0.9,logistic,6,0.6541019955654102
1823,3,200,0.9,logistic,6,0.6222222222222222
1824,4,200,0.9,logistic,6,0.6297117516629712
1825,5,200,0.9,logistic,6,0.6266666666666667
1826,6,200,0.9,logistic,6,0.6363636363636364
1827,7,200,0.9,logistic,6,0.6022222222222222
1828,8,200,0.9,logistic,6,0.647450110864745
1829,9,200,0.9,logistic,6,0.6622222222222223
1830,0,200,0.9,logistic,7,0.6696230598669624
1831,1,200,0.9,logistic,7,0.6533333333333333
1832,2,200,0.9,logistic,7,0.6718403547671841
1833,3,200,0.9,logistic,7,0.6533333333333333
1834,4,200,0.9,logistic,7,0.6851441241685144
1835,5,200,0.9,logistic,7,0.6622222222222223
1836,6,200,0.9,logistic,7,0.6496674057649667
1837,7,200,0.9,logistic,7,0.6711111111111111
1838,8,200,0.9,logistic,7,0.6430155210643016
1839,9,200,0.9,logistic,7,0.6755555555555556
1840,0,200,0.9,logistic,8,0.70509977827051
1841,1,200,0.9,logistic,8,0.6488888888888888
1842,2,200,0.9,logistic,8,0.6807095343680709
1843,3,200,0.9,logistic,8,0.6533333333333333
1844,4,200,0.9,logistic,8,0.6917960088691796
1845,5,200,0.9,logistic,8,0.6933333333333334
1846,6,200,0.9,logistic,8,0.6718403547671841
1847,7,200,0.9,logistic,8,0.68
1848,8,200,0.9,logistic,8,0.6784922394678492
1849,9,200,0.9,logistic,8,0.68
1850,0,200,0.9,logistic,9,0.7117516629711752
1851,1,200,0.9,logistic,9,0.7577777777777778
1852,2,200,0.9,logistic,9,0.753880266075388
1853,3,200,0.9,logistic,9,0.7177777777777777
1854,4,200,0.9,logistic,9,0.7804878048780488
1855,5,200,0.9,logistic,9,0.7066666666666667
1856,6,200,0.9,logistic,9,0.7405764966740577
1857,7,200,0.9,logistic,9,0.7533333333333333
1858,8,200,0.9,logistic,9,0.7405764966740577
1859,9,200,0.9,logistic,9,0.76
1860,0,200,0.9,logistic,10,0.7494456762749445
1861,1,200,0.9,logistic,10,0.7555555555555555
1862,2,200,0.9,logistic,10,0.7583148558758315
1863,3,200,0.9,logistic,10,0.7488888888888889
1864,4,200,0.9,logistic,10,0.7671840354767184
1865,5,200,0.9,logistic,10,0.7511111111111111
1866,6,200,0.9,logistic,10,0.738359201773836
1867,7,200,0.9,logistic,10,0.7644444444444445
1868,8,200,0.9,logistic,10,0.7405764966740577
1869,9,200,0.9,logistic,10,0.7533333333333333
1870,0,200,0.9,logistic,11,0.7427937915742794
1871,1,200,0.9,logistic,11,0.7733333333333333
1872,2,200,0.9,logistic,11,0.753880266075388
1873,3,200,0.9,logistic,11,0.7422222222222222
1874,4,200,0.9,logistic,11,0.7560975609756098
1875,5,200,0.9,logistic,11,0.76
1876,6,200,0.9,logistic,11,0.7516629711751663
1877,7,200,0.9,logistic,11,0.76
1878,8,200,0.9,logistic,11,0.7627494456762749
1879,9,200,0.9,logistic,11,0.7377777777777778
1880,0,200,0.9,logistic,12,0.7871396895787139
1881,1,200,0.9,logistic,12,0.7688888888888888
1882,2,200,0.9,logistic,12,0.7583148558758315
1883,3,200,0.9,logistic,12,0.7488888888888889
1884,4,200,0.9,logistic,12,0.753880266075388
1885,5,200,0.9,logistic,12,0.7733333333333333
1886,6,200,0.9,logistic,12,0.7915742793791575
1887,7,200,0.9,logistic,12,0.7555555555555555
1888,8,200,0.9,logistic,12,0.7627494456762749
1889,9,200,0.9,logistic,12,0.7822222222222223
1890,0,200,0.9,logistic,13,0.7827050997782705
1891,1,200,0.9,logistic,13,0.7933333333333333
1892,2,200,0.9,logistic,13,0.7827050997782705
1893,3,200,0.9,logistic,13,0.8
1894,4,200,0.9,logistic,13,0.7738359201773836
1895,5,200,0.9,logistic,13,0.7888888888888889
1896,6,200,0.9,logistic,13,0.7694013303769401
1897,7,200,0.9,logistic,13,0.7888888888888889
1898,8,200,0.9,logistic,13,0.7560975609756098
1899,9,200,0.9,logistic,13,0.7822222222222223
1900,0,200,0.9,logistic,14,0.7871396895787139
1901,1,200,0.9,logistic,14,0.7822222222222223
1902,2,200,0.9,logistic,14,0.7849223946784922
1903,3,200,0.9,logistic,14,0.7555555555555555
1904,4,200,0.9,logistic,14,0.7804878048780488
1905,5,200,0.9,logistic,14,0.7666666666666667
1906,6,200,0.9,logistic,14,0.7804878048780488
1907,7,200,0.9,logistic,14,0.7555555555555555
1908,8,200,0.9,logistic,14,0.7871396895787139
1909,9,200,0.9,logistic,14,0.7822222222222223
1910,0,200,0.9,logistic,15,0.7849223946784922
1911,1,200,0.9,logistic,15,0.7711111111111111
1912,2,200,0.9,logistic,15,0.7694013303769401
1913,3,200,0.9,logistic,15,0.8044444444444444
1914,4,200,0.9,logistic,15,0.7871396895787139
1915,5,200,0.9,logistic,15,0.7955555555555556
1916,6,200,0.9,logistic,15,0.7915742793791575
1917,7,200,0.9,logistic,15,0.7688888888888888
1918,8,200,0.9,logistic,15,0.8004434589800443
1919,9,200,0.9,logistic,15,0.7711111111111111
1920,0,200,0.9,logistic,16,0.7738359201773836
1921,1,200,0.9,logistic,16,0.8022222222222222
1922,2,200,0.9,logistic,16,0.8159645232815964
1923,3,200,0.9,logistic,16,0.7688888888888888
1924,4,200,0.9,logistic,16,0.7760532150776053
1925,5,200,0.9,logistic,16,0.8088888888888889
1926,6,200,0.9,logistic,16,0.7560975609756098
1927,7,200,0.9,logistic,16,0.7955555555555556
1928,8,200,0.9,logistic,16,0.8048780487804879
1929,9,200,0.9,logistic,16,0.7933333333333333
1930,0,200,0.9,logistic,17,0.8181818181818182
1931,1,200,0.9,logistic,17,0.7622222222222222
1932,2,200,0.9,logistic,17,0.7982261640798226
1933,3,200,0.9,logistic,17,0.8
1934,4,200,0.9,logistic,17,0.7893569844789357
1935,5,200,0.9,logistic,17,0.7822222222222223
1936,6,200,0.9,logistic,17,0.7849223946784922
1937,7,200,0.9,logistic,17,0.7755555555555556
1938,8,200,0.9,logistic,17,0.7671840354767184
1939,9,200,0.9,logistic,17,0.8044444444444444
1940,0,200,0.9,logistic,18,0.7760532150776053
1941,1,200,0.9,logistic,18,0.8066666666666666
1942,2,200,0.9,logistic,18,0.7694013303769401
1943,3,200,0.9,logistic,18,0.8155555555555556
1944,4,200,0.9,logistic,18,0.8159645232815964
1945,5,200,0.9,logistic,18,0.7866666666666666
1946,6,200,0.9,logistic,18,0.7738359201773836
1947,7,200,0.9,logistic,18,0.7955555555555556
1948,8,200,0.9,logistic,18,0.7804878048780488
1949,9,200,0.9,logistic,18,0.7911111111111111
1950,0,200,0.9,logistic,19,0.7738359201773836
1951,1,200,0.9,logistic,19,0.7555555555555555
1952,2,200,0.9,logistic,19,0.8093126385809313
1953,3,200,0.9,logistic,19,0.8
1954,4,200,0.9,logistic,19,0.7804878048780488
1955,5,200,0.9,logistic,19,0.7955555555555556
1956,6,200,0.9,logistic,19,0.7804878048780488
1957,7,200,0.9,logistic,19,0.7733333333333333
1958,8,200,0.9,logistic,19,0.8004434589800443
1959,9,200,0.9,logistic,19,0.78
1960,0,200,0.9,logistic,20,0.7827050997782705
1961,1,200,0.9,logistic,20,0.7844444444444445
1962,2,200,0.9,logistic,20,0.8048780487804879
1963,3,200,0.9,logistic,20,0.7577777777777778
1964,4,200,0.9,logistic,20,0.7915742793791575
1965,5,200,0.9,logistic,20,0.7755555555555556
1966,6,200,0.9,logistic,20,0.8070953436807096
1967,7,200,0.9,logistic,20,0.7711111111111111
1968,8,200,0.9,logistic,20,0.7804878048780488
1969,9,200,0.9,logistic,20,0.7977777777777778
1970,0,200,0.9,logistic,21,0.7782705099778271
1971,1,200,0.9,logistic,21,0.7888888888888889
1972,2,200,0.9,logistic,21,0.7849223946784922
1973,3,200,0.9,logistic,21,0.7866666666666666
1974,4,200,0.9,logistic,21,0.7782705099778271
1975,5,200,0.9,logistic,21,0.8022222222222222
1976,6,200,0.9,logistic,21,0.7827050997782705
1977,7,200,0.9,logistic,21,0.8155555555555556
1978,8,200,0.9,logistic,21,0.7960088691796009
1979,9,200,0.9,logistic,21,0.7866666666666666
1980,0,200,0.9,logistic,22,0.802660753880266
1981,1,200,0.9,logistic,22,0.78
1982,2,200,0.9,logistic,22,0.802660753880266
1983,3,200,0.9,logistic,22,0.7622222222222222
1984,4,200,0.9,logistic,22,0.7782705099778271
1985,5,200,0.9,logistic,22,0.8066666666666666
1986,6,200,0.9,logistic,22,0.8137472283813747
1987,7,200,0.9,logistic,22,0.7711111111111111
1988,8,200,0.9,logistic,22,0.7716186252771619
1989,9,200,0.9,logistic,22,0.8
1990,0,200,0.9,logistic,23,0.7849223946784922
1991,1,200,0.9,logistic,23,0.7844444444444445
1992,2,200,0.9,logistic,23,0.7849223946784922
1993,3,200,0.9,logistic,23,0.7844444444444445
1994,4,200,0.9,logistic,23,0.7716186252771619
1995,5,200,0.9,logistic,23,0.7866666666666666
1996,6,200,0.9,logistic,23,0.8048780487804879
1997,7,200,0.9,logistic,23,0.7911111111111111
1998,8,200,0.9,logistic,23,0.8070953436807096
1999,9,200,0.9,logistic,23,0.8088888888888889
2000,0,200,0.9,logistic,24,0.7982261640798226
2001,1,200,0.9,logistic,24,0.8133333333333334
2002,2,200,0.9,logistic,24,0.7827050997782705
2003,3,200,0.9,logistic,24,0.8066666666666666
2004,4,200,0.9,logistic,24,0.8004434589800443
2005,5,200,0.9,logistic,24,0.8066666666666666
2006,6,200,0.9,logistic,24,0.7782705099778271
2007,7,200,0.9,logistic,24,0.7911111111111111
2008,8,200,0.9,logistic,24,0.7804878048780488
2009,9,200,0.9,logistic,24,0.7933333333333333
2010,0,200,0.9,logistic,25,0.7871396895787139
2011,1,200,0.9,logistic,25,0.7777777777777778
2012,2,200,0.9,logistic,25,0.7915742793791575
2013,3,200,0.9,logistic,25,0.8022222222222222
2014,4,200,0.9,logistic,25,0.8137472283813747
2015,5,200,0.9,logistic,25,0.7888888888888889
2016,6,200,0.9,logistic,25,0.8093126385809313
2017,7,200,0.9,logistic,25,0.8022222222222222
2018,8,200,0.9,logistic,25,0.7960088691796009
2019,9,200,0.9,logistic,25,0.8044444444444444
2020,0,200,0.9,logistic,26,0.8048780487804879
2021,1,200,0.9,logistic,26,0.7844444444444445
2022,2,200,0.9,logistic,26,0.7827050997782705
2023,3,200,0.9,logistic,26,0.8222222222222222
2024,4,200,0.9,logistic,26,0.7915742793791575
2025,5,200,0.9,logistic,26,0.7777777777777778
2026,6,200,0.9,logistic,26,0.8093126385809313
2027,7,200,0.9,logistic,26,0.7777777777777778
2028,8,200,0.9,logistic,26,0.7760532150776053
2029,9,200,0.9,logistic,26,0.7866666666666666
2030,0,200,0.9,logistic,27,0.7849223946784922
2031,1,200,0.9,logistic,27,0.7911111111111111
2032,2,200,0.9,logistic,27,0.8226164079822617
2033,3,200,0.9,logistic,27,0.7911111111111111
2034,4,200,0.9,logistic,27,0.7937915742793792
2035,5,200,0.9,logistic,27,0.7888888888888889
2036,6,200,0.9,logistic,27,0.8048780487804879
2037,7,200,0.9,logistic,27,0.7777777777777778
2038,8,200,0.9,logistic,27,0.7738359201773836
2039,9,200,0.9,logistic,27,0.8288888888888889
2040,0,200,0.9,logistic,28,0.8226164079822617
2041,1,200,0.9,logistic,28,0.7911111111111111
2042,2,200,0.9,logistic,28,0.7915742793791575
2043,3,200,0.9,logistic,28,0.8
2044,4,200,0.9,logistic,28,0.7982261640798226
2045,5,200,0.9,logistic,28,0.8088888888888889
2046,6,200,0.9,logistic,28,0.7827050997782705
2047,7,200,0.9,logistic,28,0.7777777777777778
2048,8,200,0.9,logistic,28,0.8004434589800443
2049,9,200,0.9,logistic,28,0.7866666666666666
2050,0,200,0.9,logistic,29,0.7849223946784922
2051,1,200,0.9,logistic,29,0.8022222222222222
2052,2,200,0.9,logistic,29,0.7937915742793792
2053,3,200,0.9,logistic,29,0.7955555555555556
2054,4,200,0.9,logistic,29,0.8203991130820399
2055,5,200,0.9,logistic,29,0.8088888888888889
2056,6,200,0.9,logistic,29,0.7960088691796009
2057,7,200,0.9,logistic,29,0.7866666666666666
2058,8,200,0.9,logistic,29,0.8004434589800443
2059,9,200,0.9,logistic,29,0.7866666666666666
2060,0,200,0.9,logistic,30,0.8048780487804879
2061,1,200,0.9,logistic,30,0.7933333333333333
2062,2,200,0.9,logistic,30,0.811529933481153
2063,3,200,0.9,logistic,30,0.7844444444444445
2064,4,200,0.9,logistic,30,0.802660753880266
2065,5,200,0.9,logistic,30,0.7755555555555556
2066,6,200,0.9,logistic,30,0.7871396895787139
2067,7,200,0.9,logistic,30,0.8022222222222222
2068,8,200,0.9,logistic,30,0.8048780487804879
2069,9,200,0.9,logistic,30,0.8
2070,0,200,0.9,logistic,31,0.811529933481153
2071,1,200,0.9,logistic,31,0.7911111111111111
2072,2,200,0.9,logistic,31,0.7871396895787139
2073,3,200,0.9,logistic,31,0.8155555555555556
2074,4,200,0.9,logistic,31,0.8070953436807096
2075,5,200,0.9,logistic,31,0.7888888888888889
2076,6,200,0.9,logistic,31,0.7915742793791575
2077,7,200,0.9,logistic,31,0.8088888888888889
2078,8,200,0.9,logistic,31,0.8004434589800443
2079,9,200,0.9,logistic,31,0.76
2080,0,200,0.9,logistic,32,0.7937915742793792
2081,1,200,0.9,logistic,32,0.8044444444444444
2082,2,200,0.9,logistic,32,0.7804878048780488
2083,3,200,0.9,logistic,32,0.8044444444444444
2084,4,200,0.9,logistic,32,0.7960088691796009
2085,5,200,0.9,logistic,32,0.8244444444444444
2086,6,200,0.9,logistic,32,0.7893569844789357
2087,7,200,0.9,logistic,32,0.7911111111111111
2088,8,200,0.9,logistic,32,0.7915742793791575
2089,9,200,0.9,logistic,32,0.8044444444444444
2090,0,200,0.9,logistic,33,0.802660753880266
2091,1,200,0.9,logistic,33,0.78
2092,2,200,0.9,logistic,33,0.7960088691796009
2093,3,200,0.9,logistic,33,0.7911111111111111
2094,4,200,0.9,logistic,33,0.7871396895787139
2095,5,200,0.9,logistic,33,0.7933333333333333
2096,6,200,0.9,logistic,33,0.7827050997782705
2097,7,200,0.9,logistic,33,0.8022222222222222
2098,8,200,0.9,logistic,33,0.7827050997782705
2099,9,200,0.9,logistic,33,0.7866666666666666
2100,0,200,0.9,logistic,34,0.7937915742793792
2101,1,200,0.9,logistic,34,0.7777777777777778
2102,2,200,0.9,logistic,34,0.7804878048780488
2103,3,200,0.9,logistic,34,0.8
2104,4,200,0.9,logistic,34,0.8004434589800443
2105,5,200,0.9,logistic,34,0.7777777777777778
2106,6,200,0.9,logistic,34,0.8070953436807096
2107,7,200,0.9,logistic,34,0.82
2108,8,200,0.9,logistic,34,0.7937915742793792
2109,9,200,0.9,logistic,34,0.7733333333333333
2110,0,200,0.9,logistic,35,0.7871396895787139
2111,1,200,0.9,logistic,35,0.8133333333333334
2112,2,200,0.9,logistic,35,0.7849223946784922
2113,3,200,0.9,logistic,35,0.7977777777777778
2114,4,200,0.9,logistic,35,0.7915742793791575
2115,5,200,0.9,logistic,35,0.7911111111111111
2116,6,200,0.9,logistic,35,0.8093126385809313
2117,7,200,0.9,logistic,35,0.7822222222222223
2118,8,200,0.9,logistic,35,0.7560975609756098
2119,9,200,0.9,logistic,35,0.8222222222222222
2120,0,200,0.9,logistic,36,0.8226164079822617
2121,1,200,0.9,logistic,36,0.82
2122,2,200,0.9,logistic,36,0.8181818181818182
2123,3,200,0.9,logistic,36,0.8111111111111111
2124,4,200,0.9,logistic,36,0.8248337028824834
2125,5,200,0.9,logistic,36,0.8133333333333334
2126,6,200,0.9,logistic,36,0.7982261640798226
2127,7,200,0.9,logistic,36,0.8044444444444444
2128,8,200,0.9,logistic,36,0.7960088691796009
2129,9,200,0.9,logistic,36,0.7955555555555556
2130,0,200,0.9,logistic,37,0.7937915742793792
2131,1,200,0.9,logistic,37,0.8044444444444444
2132,2,200,0.9,logistic,37,0.7915742793791575
2133,3,200,0.9,logistic,37,0.7822222222222223
2134,4,200,0.9,logistic,37,0.8137472283813747
2135,5,200,0.9,logistic,37,0.8222222222222222
2136,6,200,0.9,logistic,37,0.8093126385809313
2137,7,200,0.9,logistic,37,0.8266666666666667
2138,8,200,0.9,logistic,37,0.7871396895787139
2139,9,200,0.9,logistic,37,0.7955555555555556
2140,0,200,0.9,logistic,38,0.811529933481153
2141,1,200,0.9,logistic,38,0.8044444444444444
2142,2,200,0.9,logistic,38,0.8181818181818182
2143,3,200,0.9,logistic,38,0.8044444444444444
2144,4,200,0.9,logistic,38,0.7982261640798226
2145,5,200,0.9,logistic,38,0.8066666666666666
2146,6,200,0.9,logistic,38,0.811529933481153
2147,7,200,0.9,logistic,38,0.8088888888888889
2148,8,200,0.9,logistic,38,0.7738359201773836
2149,9,200,0.9,logistic,38,0.7822222222222223
2150,0,200,0.9,logistic,39,0.8004434589800443
2151,1,200,0.9,logistic,39,0.8022222222222222
2152,2,200,0.9,logistic,39,0.8137472283813747
2153,3,200,0.9,logistic,39,0.8177777777777778
2154,4,200,0.9,logistic,39,0.7982261640798226
2155,5,200,0.9,logistic,39,0.8244444444444444
2156,6,200,0.9,logistic,39,0.7893569844789357
2157,7,200,0.9,logistic,39,0.8377777777777777
2158,8,200,0.9,logistic,39,0.7871396895787139
2159,9,200,0.9,logistic,39,0.8222222222222222
2160,0,200,0.9,logistic,40,0.8270509977827051
2161,1,200,0.9,logistic,40,0.8155555555555556
2162,2,200,0.9,logistic,40,0.8004434589800443
2163,3,200,0.9,logistic,40,0.8044444444444444
2164,4,200,0.9,logistic,40,0.7871396895787139
2165,5,200,0.9,logistic,40,0.8022222222222222
2166,6,200,0.9,logistic,40,0.8226164079822617
2167,7,200,0.9,logistic,40,0.8155555555555556
2168,8,200,0.9,logistic,40,0.7915742793791575
2169,9,200,0.9,logistic,40,0.7866666666666666
2170,0,200,0.9,logistic,41,0.8048780487804879
2171,1,200,0.9,logistic,41,0.8111111111111111
2172,2,200,0.9,logistic,41,0.7960088691796009
2173,3,200,0.9,logistic,41,0.8022222222222222
2174,4,200,0.9,logistic,41,0.8070953436807096
2175,5,200,0.9,logistic,41,0.8044444444444444
2176,6,200,0.9,logistic,41,0.8159645232815964
2177,7,200,0.9,logistic,41,0.8222222222222222
2178,8,200,0.9,logistic,41,0.8248337028824834
2179,9,200,0.9,logistic,41,0.7977777777777778
2180,0,200,0.9,logistic,42,0.8181818181818182
2181,1,200,0.9,logistic,42,0.78
2182,2,200,0.9,logistic,42,0.7671840354767184
2183,3,200,0.9,logistic,42,0.7911111111111111
2184,4,200,0.9,logistic,42,0.8226164079822617
2185,5,200,0.9,logistic,42,0.8066666666666666
2186,6,200,0.9,logistic,42,0.8070953436807096
2187,7,200,0.9,logistic,42,0.8155555555555556
2188,8,200,0.9,logistic,42,0.8137472283813747
2189,9,200,0.9,logistic,42,0.7933333333333333
2190,0,200,0.9,logistic,43,0.8137472283813747
2191,1,200,0.9,logistic,43,0.8133333333333334
2192,2,200,0.9,logistic,43,0.8004434589800443
2193,3,200,0.9,logistic,43,0.7866666666666666
2194,4,200,0.9,logistic,43,0.811529933481153
2195,5,200,0.9,logistic,43,0.8088888888888889
2196,6,200,0.9,logistic,43,0.8203991130820399
2197,7,200,0.9,logistic,43,0.8044444444444444
2198,8,200,0.9,logistic,43,0.7827050997782705
2199,9,200,0.9,logistic,43,0.7888888888888889
2200,0,200,0.9,logistic,44,0.8048780487804879
2201,1,200,0.9,logistic,44,0.82
2202,2,200,0.9,logistic,44,0.8137472283813747
2203,3,200,0.9,logistic,44,0.7933333333333333
2204,4,200,0.9,logistic,44,0.7893569844789357
2205,5,200,0.9,logistic,44,0.8222222222222222
2206,6,200,0.9,logistic,44,0.8048780487804879
2207,7,200,0.9,logistic,44,0.8066666666666666
2208,8,200,0.9,logistic,44,0.8093126385809313
2209,9,200,0.9,logistic,44,0.8266666666666667
2210,0,200,0.9,logistic,45,0.8181818181818182
2211,1,200,0.9,logistic,45,0.8266666666666667
2212,2,200,0.9,logistic,45,0.8004434589800443
2213,3,200,0.9,logistic,45,0.8133333333333334
2214,4,200,0.9,logistic,45,0.8004434589800443
2215,5,200,0.9,logistic,45,0.8088888888888889
2216,6,200,0.9,logistic,45,0.8070953436807096
2217,7,200,0.9,logistic,45,0.7755555555555556
2218,8,200,0.9,logistic,45,0.8048780487804879
2219,9,200,0.9,logistic,45,0.8066666666666666
2220,0,200,0.9,logistic,46,0.8314855875831486
2221,1,200,0.9,logistic,46,0.8311111111111111
2222,2,200,0.9,logistic,46,0.8048780487804879
2223,3,200,0.9,logistic,46,0.8133333333333334
2224,4,200,0.9,logistic,46,0.8248337028824834
2225,5,200,0.9,logistic,46,0.8155555555555556
2226,6,200,0.9,logistic,46,0.8226164079822617
2227,7,200,0.9,logistic,46,0.8088888888888889
2228,8,200,0.9,logistic,46,0.8425720620842572
2229,9,200,0.9,logistic,46,0.8155555555555556
2230,0,200,0.9,logistic,47,0.8425720620842572
2231,1,200,0.9,logistic,47,0.8111111111111111
2232,2,200,0.9,logistic,47,0.8181818181818182
2233,3,200,0.9,logistic,47,0.8222222222222222
2234,4,200,0.9,logistic,47,0.8337028824833703
2235,5,200,0.9,logistic,47,0.8244444444444444
2236,6,200,0.9,logistic,47,0.835920177383592
2237,7,200,0.9,logistic,47,0.82
2238,8,200,0.9,logistic,47,0.8070953436807096
2239,9,200,0.9,logistic,47,0.8355555555555556
2240,0,200,0.9,logistic,48,0.8292682926829268
2241,1,200,0.9,logistic,48,0.8355555555555556
2242,2,200,0.9,logistic,48,0.7982261640798226
2243,3,200,0.9,logistic,48,0.8244444444444444
2244,4,200,0.9,logistic,48,0.8292682926829268
2245,5,200,0.9,logistic,48,0.8333333333333334
2246,6,200,0.9,logistic,48,0.8093126385809313
2247,7,200,0.9,logistic,48,0.8266666666666667
2248,8,200,0.9,logistic,48,0.8093126385809313
2249,9,200,0.9,logistic,48,0.8222222222222222
2250,0,200,0.9,logistic,49,0.7782705099778271
2251,1,200,0.9,logistic,49,0.8088888888888889
2252,2,200,0.9,logistic,49,0.8470066518847007
2253,3,200,0.9,logistic,49,0.8244444444444444
2254,4,200,0.9,logistic,49,0.8248337028824834
2255,5,200,0.9,logistic,49,0.8133333333333334
2256,6,200,0.9,logistic,49,0.8403547671840355
2257,7,200,0.9,logistic,49,0.8266666666666667
2258,8,200,0.9,logistic,49,0.8270509977827051
2259,9,200,0.9,logistic,49,0.8177777777777778
2260,0,200,0.9,logistic,50,0.802660753880266
2261,1,200,0.9,logistic,50,0.8222222222222222
2262,2,200,0.9,logistic,50,0.8314855875831486
2263,3,200,0.9,logistic,50,0.8244444444444444
2264,4,200,0.9,logistic,50,0.8292682926829268
2265,5,200,0.9,logistic,50,0.8088888888888889
2266,6,200,0.9,logistic,50,0.8536585365853658
2267,7,200,0.9,logistic,50,0.8177777777777778
2268,8,200,0.9,logistic,50,0.8292682926829268
2269,9,200,0.9,logistic,50,0.8044444444444444
2270,0,200,0.9,logistic,51,0.8226164079822617
2271,1,200,0.9,logistic,51,0.8266666666666667
2272,2,200,0.9,logistic,51,0.8226164079822617
2273,3,200,0.9,logistic,51,0.8177777777777778
2274,4,200,0.9,logistic,51,0.8159645232815964
2275,5,200,0.9,logistic,51,0.8111111111111111
2276,6,200,0.9,logistic,51,0.8292682926829268
2277,7,200,0.9,logistic,51,0.8133333333333334
2278,8,200,0.9,logistic,51,0.8004434589800443
2279,9,200,0.9,logistic,51,0.8333333333333334
2280,0,200,0.9,logistic,52,0.8381374722838137
2281,1,200,0.9,logistic,52,0.8311111111111111
2282,2,200,0.9,logistic,52,0.811529933481153
2283,3,200,0.9,logistic,52,0.7888888888888889
2284,4,200,0.9,logistic,52,0.8093126385809313
2285,5,200,0.9,logistic,52,0.8355555555555556
2286,6,200,0.9,logistic,52,0.8292682926829268
2287,7,200,0.9,logistic,52,0.8577777777777778
2288,8,200,0.9,logistic,52,0.811529933481153
2289,9,200,0.9,logistic,52,0.8022222222222222
2290,0,200,0.9,logistic,53,0.8492239467849224
2291,1,200,0.9,logistic,53,0.8244444444444444
2292,2,200,0.9,logistic,53,0.8093126385809313
2293,3,200,0.9,logistic,53,0.8311111111111111
2294,4,200,0.9,logistic,53,0.8337028824833703
2295,5,200,0.9,logistic,53,0.8311111111111111
2296,6,200,0.9,logistic,53,0.8137472283813747
2297,7,200,0.9,logistic,53,0.8222222222222222
2298,8,200,0.9,logistic,53,0.8381374722838137
